,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,index,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_NoSeWa,Utilities_NoSewr,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition_Pos,Condition_RRA,Condition_RRN,Condition_Street,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Na,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Paved Drive_P,Paved Drive_Y,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD 
10,6.0,3.0,3.0,483.0,987.0,0.0,0.0,3.0,4.0,264.0,1.5,3.5,1470.0,36.0,18.0,18.0,2898.0,5922.0,0.0,0.0,18.0,24.0,1584.0,9.0,21.0,8820.0,9.0,9.0,1449.0,2961.0,0.0,0.0,9.0,12.0,792.0,4.5,10.5,4410.0,9.0,1449.0,2961.0,0.0,0.0,9.0,12.0,792.0,4.5,10.5,4410.0,233289.0,476721.0,0.0,0.0,1449.0,1932.0,127512.0,724.5,1690.5,710010.0,974169.0,0.0,0.0,2961.0,3948.0,260568.0,1480.5,3454.5,1450890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,792.0,4.5,10.5,4410.0,16.0,1056.0,6.0,14.0,5880.0,69696.0,396.0,924.0,388080.0,2.25,5.25,2205.0,12.25,5145.0,2160900.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11,7.0,4.0,4.0,1208.0,1208.0,0.0,0.0,4.0,6.0,632.0,2.0,4.0,2416.0,49.0,28.0,28.0,8456.0,8456.0,0.0,0.0,28.0,42.0,4424.0,14.0,28.0,16912.0,16.0,16.0,4832.0,4832.0,0.0,0.0,16.0,24.0,2528.0,8.0,16.0,9664.0,16.0,4832.0,4832.0,0.0,0.0,16.0,24.0,2528.0,8.0,16.0,9664.0,1459264.0,1459264.0,0.0,0.0,4832.0,7248.0,763456.0,2416.0,4832.0,2918528.0,1459264.0,0.0,0.0,4832.0,7248.0,763456.0,2416.0,4832.0,2918528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,2528.0,8.0,16.0,9664.0,36.0,3792.0,12.0,24.0,14496.0,399424.0,1264.0,2528.0,1526912.0,4.0,8.0,4832.0,16.0,9664.0,5837056.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12,5.0,4.0,0.0,0.0,2016.0,0.0,0.0,3.0,7.0,576.0,1.0,5.0,2016.0,25.0,20.0,0.0,0.0,10080.0,0.0,0.0,15.0,35.0,2880.0,5.0,25.0,10080.0,16.0,0.0,0.0,8064.0,0.0,0.0,12.0,28.0,2304.0,4.0,20.0,8064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4064256.0,0.0,0.0,6048.0,14112.0,1161216.0,2016.0,10080.0,4064256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1728.0,3.0,15.0,6048.0,49.0,4032.0,7.0,35.0,14112.0,331776.0,576.0,2880.0,1161216.0,1.0,5.0,2016.0,25.0,10080.0,4064256.0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13,8.0,4.0,4.0,960.0,1607.0,1.0,0.0,4.0,7.0,480.0,2.5,5.5,2567.0,64.0,32.0,32.0,7680.0,12856.0,8.0,0.0,32.0,56.0,3840.0,20.0,44.0,20536.0,16.0,16.0,3840.0,6428.0,4.0,0.0,16.0,28.0,1920.0,10.0,22.0,10268.0,16.0,3840.0,6428.0,4.0,0.0,16.0,28.0,1920.0,10.0,22.0,10268.0,921600.0,1542720.0,960.0,0.0,3840.0,6720.0,460800.0,2400.0,5280.0,2464320.0,2582449.0,1607.0,0.0,6428.0,11249.0,771360.0,4017.5,8838.5,4125169.0,1.0,0.0,4.0,7.0,480.0,2.5,5.5,2567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,1920.0,10.0,22.0,10268.0,49.0,3360.0,17.5,38.5,17969.0,230400.0,1200.0,2640.0,1232160.0,6.25,13.75,6417.5,30.25,14118.5,6589489.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14,7.0,4.0,4.0,1351.0,1361.0,0.0,0.0,4.0,6.0,610.0,2.0,5.0,2712.0,49.0,28.0,28.0,9457.0,9527.0,0.0,0.0,28.0,42.0,4270.0,14.0,35.0,18984.0,16.0,16.0,5404.0,5444.0,0.0,0.0,16.0,24.0,2440.0,8.0,20.0,10848.0,16.0,5404.0,5444.0,0.0,0.0,16.0,24.0,2440.0,8.0,20.0,10848.0,1825201.0,1838711.0,0.0,0.0,5404.0,8106.0,824110.0,2702.0,6755.0,3663912.0,1852321.0,0.0,0.0,5444.0,8166.0,830210.0,2722.0,6805.0,3691032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,2440.0,8.0,20.0,10848.0,36.0,3660.0,12.0,30.0,16272.0,372100.0,1220.0,3050.0,1654320.0,4.0,10.0,5424.0,25.0,13560.0,7354944.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15,5.0,3.0,5.0,1430.0,1430.0,0.0,0.0,4.0,7.0,624.0,2.0,5.0,2860.0,25.0,15.0,25.0,7150.0,7150.0,0.0,0.0,20.0,35.0,3120.0,10.0,25.0,14300.0,9.0,15.0,4290.0,4290.0,0.0,0.0,12.0,21.0,1872.0,6.0,15.0,8580.0,25.0,7150.0,7150.0,0.0,0.0,20.0,35.0,3120.0,10.0,25.0,14300.0,2044900.0,2044900.0,0.0,0.0,5720.0,10010.0,892320.0,2860.0,7150.0,4089800.0,2044900.0,0.0,0.0,5720.0,10010.0,892320.0,2860.0,7150.0,4089800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,2496.0,8.0,20.0,11440.0,49.0,4368.0,14.0,35.0,20020.0,389376.0,1248.0,3120.0,1784640.0,4.0,10.0,5720.0,25.0,14300.0,8179600.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
16,5.0,3.0,3.0,624.0,1344.0,0.0,0.0,3.0,7.0,513.0,1.0,5.0,1968.0,25.0,15.0,15.0,3120.0,6720.0,0.0,0.0,15.0,35.0,2565.0,5.0,25.0,9840.0,9.0,9.0,1872.0,4032.0,0.0,0.0,9.0,21.0,1539.0,3.0,15.0,5904.0,9.0,1872.0,4032.0,0.0,0.0,9.0,21.0,1539.0,3.0,15.0,5904.0,389376.0,838656.0,0.0,0.0,1872.0,4368.0,320112.0,624.0,3120.0,1228032.0,1806336.0,0.0,0.0,4032.0,9408.0,689472.0,1344.0,6720.0,2644992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1539.0,3.0,15.0,5904.0,49.0,3591.0,7.0,35.0,13776.0,263169.0,513.0,2565.0,1009584.0,1.0,5.0,1968.0,25.0,9840.0,3873024.0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
17,5.0,3.0,3.0,1121.0,1121.0,1.0,0.0,3.0,5.0,480.0,1.0,4.0,2242.0,25.0,15.0,15.0,5605.0,5605.0,5.0,0.0,15.0,25.0,2400.0,5.0,20.0,11210.0,9.0,9.0,3363.0,3363.0,3.0,0.0,9.0,15.0,1440.0,3.0,12.0,6726.0,9.0,3363.0,3363.0,3.0,0.0,9.0,15.0,1440.0,3.0,12.0,6726.0,1256641.0,1256641.0,1121.0,0.0,3363.0,5605.0,538080.0,1121.0,4484.0,2513282.0,1256641.0,1121.0,0.0,3363.0,5605.0,538080.0,1121.0,4484.0,2513282.0,1.0,0.0,3.0,5.0,480.0,1.0,4.0,2242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1440.0,3.0,12.0,6726.0,25.0,2400.0,5.0,20.0,11210.0,230400.0,480.0,1920.0,1076160.0,1.0,4.0,2242.0,16.0,8968.0,5026564.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
18,6.0,3.0,3.0,660.0,1285.0,0.0,0.0,3.0,7.0,528.0,1.5,4.5,1945.0,36.0,18.0,18.0,3960.0,7710.0,0.0,0.0,18.0,42.0,3168.0,9.0,27.0,11670.0,9.0,9.0,1980.0,3855.0,0.0,0.0,9.0,21.0,1584.0,4.5,13.5,5835.0,9.0,1980.0,3855.0,0.0,0.0,9.0,21.0,1584.0,4.5,13.5,5835.0,435600.0,848100.0,0.0,0.0,1980.0,4620.0,348480.0,990.0,2970.0,1283700.0,1651225.0,0.0,0.0,3855.0,8995.0,678480.0,1927.5,5782.5,2499325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1584.0,4.5,13.5,5835.0,49.0,3696.0,10.5,31.5,13615.0,278784.0,792.0,2376.0,1026960.0,2.25,6.75,2917.5,20.25,8752.5,3783025.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19,7.0,3.0,4.0,756.0,1547.0,0.0,0.0,4.0,7.0,614.0,2.5,5.5,2303.0,49.0,21.0,28.0,5292.0,10829.0,0.0,0.0,28.0,49.0,4298.0,17.5,38.5,16121.0,9.0,12.0,2268.0,4641.0,0.0,0.0,12.0,21.0,1842.0,7.5,16.5,6909.0,16.0,3024.0,6188.0,0.0,0.0,16.0,28.0,2456.0,10.0,22.0,9212.0,571536.0,1169532.0,0.0,0.0,3024.0,5292.0,464184.0,1890.0,4158.0,1741068.0,2393209.0,0.0,0.0,6188.0,10829.0,949858.0,3867.5,8508.5,3562741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,2456.0,10.0,22.0,9212.0,49.0,4298.0,17.5,38.5,16121.0,376996.0,1535.0,3377.0,1414042.0,6.25,13.75,5757.5,30.25,12666.5,5303809.0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20,5.0,3.0,4.0,894.0,894.0,0.0,0.0,3.0,5.0,450.0,1.0,4.0,1788.0,25.0,15.0,20.0,4470.0,4470.0,0.0,0.0,15.0,25.0,2250.0,5.0,20.0,8940.0,9.0,12.0,2682.0,2682.0,0.0,0.0,9.0,15.0,1350.0,3.0,12.0,5364.0,16.0,3576.0,3576.0,0.0,0.0,12.0,20.0,1800.0,4.0,16.0,7152.0,799236.0,799236.0,0.0,0.0,2682.0,4470.0,402300.0,894.0,3576.0,1598472.0,799236.0,0.0,0.0,2682.0,4470.0,402300.0,894.0,3576.0,1598472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1350.0,3.0,12.0,5364.0,25.0,2250.0,5.0,20.0,8940.0,202500.0,450.0,1800.0,804600.0,1.0,4.0,1788.0,16.0,7152.0,3196944.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
21,8.0,4.0,4.0,1501.0,1659.0,1.0,0.0,5.0,5.0,499.0,2.0,4.0,3160.0,64.0,32.0,32.0,12008.0,13272.0,8.0,0.0,40.0,40.0,3992.0,16.0,32.0,25280.0,16.0,16.0,6004.0,6636.0,4.0,0.0,20.0,20.0,1996.0,8.0,16.0,12640.0,16.0,6004.0,6636.0,4.0,0.0,20.0,20.0,1996.0,8.0,16.0,12640.0,2253001.0,2490159.0,1501.0,0.0,7505.0,7505.0,748999.0,3002.0,6004.0,4743160.0,2752281.0,1659.0,0.0,8295.0,8295.0,827841.0,3318.0,6636.0,5242440.0,1.0,0.0,5.0,5.0,499.0,2.0,4.0,3160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,2495.0,10.0,20.0,15800.0,25.0,2495.0,10.0,20.0,15800.0,249001.0,998.0,1996.0,1576840.0,4.0,8.0,6320.0,16.0,12640.0,9985600.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22,8.0,4.0,5.0,1209.0,2253.0,0.0,0.0,5.0,8.0,575.0,2.5,5.5,3462.0,64.0,32.0,40.0,9672.0,18024.0,0.0,0.0,40.0,64.0,4600.0,20.0,44.0,27696.0,16.0,20.0,4836.0,9012.0,0.0,0.0,20.0,32.0,2300.0,10.0,22.0,13848.0,25.0,6045.0,11265.0,0.0,0.0,25.0,40.0,2875.0,12.5,27.5,17310.0,1461681.0,2723877.0,0.0,0.0,6045.0,9672.0,695175.0,3022.5,6649.5,4185558.0,5076009.0,0.0,0.0,11265.0,18024.0,1295475.0,5632.5,12391.5,7799886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,40.0,2875.0,12.5,27.5,17310.0,64.0,4600.0,20.0,44.0,27696.0,330625.0,1437.5,3162.5,1990650.0,6.25,13.75,8655.0,30.25,19041.0,11985444.0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23,6.0,3.0,4.0,1168.0,1187.0,1.0,0.0,3.0,6.0,420.0,2.0,5.0,2355.0,36.0,18.0,24.0,7008.0,7122.0,6.0,0.0,18.0,36.0,2520.0,12.0,30.0,14130.0,9.0,12.0,3504.0,3561.0,3.0,0.0,9.0,18.0,1260.0,6.0,15.0,7065.0,16.0,4672.0,4748.0,4.0,0.0,12.0,24.0,1680.0,8.0,20.0,9420.0,1364224.0,1386416.0,1168.0,0.0,3504.0,7008.0,490560.0,2336.0,5840.0,2750640.0,1408969.0,1187.0,0.0,3561.0,7122.0,498540.0,2374.0,5935.0,2795385.0,1.0,0.0,3.0,6.0,420.0,2.0,5.0,2355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,1260.0,6.0,15.0,7065.0,36.0,2520.0,12.0,30.0,14130.0,176400.0,840.0,2100.0,989100.0,4.0,10.0,4710.0,25.0,11775.0,5546025.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24,5.0,3.0,3.0,1056.0,1056.0,1.0,0.0,3.0,5.0,572.0,1.0,4.0,2112.0,25.0,15.0,15.0,5280.0,5280.0,5.0,0.0,15.0,25.0,2860.0,5.0,20.0,10560.0,9.0,9.0,3168.0,3168.0,3.0,0.0,9.0,15.0,1716.0,3.0,12.0,6336.0,9.0,3168.0,3168.0,3.0,0.0,9.0,15.0,1716.0,3.0,12.0,6336.0,1115136.0,1115136.0,1056.0,0.0,3168.0,5280.0,604032.0,1056.0,4224.0,2230272.0,1115136.0,1056.0,0.0,3168.0,5280.0,604032.0,1056.0,4224.0,2230272.0,1.0,0.0,3.0,5.0,572.0,1.0,4.0,2112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1716.0,3.0,12.0,6336.0,25.0,2860.0,5.0,20.0,10560.0,327184.0,572.0,2288.0,1208064.0,1.0,4.0,2112.0,16.0,8448.0,4460544.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
25,6.0,3.0,3.0,1453.0,1453.0,1.0,0.0,3.0,6.0,530.0,2.0,5.0,2906.0,36.0,18.0,18.0,8718.0,8718.0,6.0,0.0,18.0,36.0,3180.0,12.0,30.0,17436.0,9.0,9.0,4359.0,4359.0,3.0,0.0,9.0,18.0,1590.0,6.0,15.0,8718.0,9.0,4359.0,4359.0,3.0,0.0,9.0,18.0,1590.0,6.0,15.0,8718.0,2111209.0,2111209.0,1453.0,0.0,4359.0,8718.0,770090.0,2906.0,7265.0,4222418.0,2111209.0,1453.0,0.0,4359.0,8718.0,770090.0,2906.0,7265.0,4222418.0,1.0,0.0,3.0,6.0,530.0,2.0,5.0,2906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,1590.0,6.0,15.0,8718.0,36.0,3180.0,12.0,30.0,17436.0,280900.0,1060.0,2650.0,1540180.0,4.0,10.0,5812.0,25.0,14530.0,8444836.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26,5.0,3.0,3.0,894.0,894.0,1.0,0.0,3.0,5.0,336.0,1.0,4.0,1788.0,25.0,15.0,15.0,4470.0,4470.0,5.0,0.0,15.0,25.0,1680.0,5.0,20.0,8940.0,9.0,9.0,2682.0,2682.0,3.0,0.0,9.0,15.0,1008.0,3.0,12.0,5364.0,9.0,2682.0,2682.0,3.0,0.0,9.0,15.0,1008.0,3.0,12.0,5364.0,799236.0,799236.0,894.0,0.0,2682.0,4470.0,300384.0,894.0,3576.0,1598472.0,799236.0,894.0,0.0,2682.0,4470.0,300384.0,894.0,3576.0,1598472.0,1.0,0.0,3.0,5.0,336.0,1.0,4.0,1788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1008.0,3.0,12.0,5364.0,25.0,1680.0,5.0,20.0,8940.0,112896.0,336.0,1344.0,600768.0,1.0,4.0,1788.0,16.0,7152.0,3196944.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27,5.0,3.0,3.0,942.0,1938.0,0.0,0.0,4.0,7.0,240.0,2.0,6.0,2880.0,25.0,15.0,15.0,4710.0,9690.0,0.0,0.0,20.0,35.0,1200.0,10.0,30.0,14400.0,9.0,9.0,2826.0,5814.0,0.0,0.0,12.0,21.0,720.0,6.0,18.0,8640.0,9.0,2826.0,5814.0,0.0,0.0,12.0,21.0,720.0,6.0,18.0,8640.0,887364.0,1825596.0,0.0,0.0,3768.0,6594.0,226080.0,1884.0,5652.0,2712960.0,3755844.0,0.0,0.0,7752.0,13566.0,465120.0,3876.0,11628.0,5581440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,960.0,8.0,24.0,11520.0,49.0,1680.0,14.0,42.0,20160.0,57600.0,480.0,1440.0,691200.0,4.0,12.0,5760.0,36.0,17280.0,8294400.0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
28,5.0,3.0,3.0,957.0,1991.0,0.0,0.0,3.0,9.0,0.0,2.0,6.0,2948.0,25.0,15.0,15.0,4785.0,9955.0,0.0,0.0,15.0,45.0,0.0,10.0,30.0,14740.0,9.0,9.0,2871.0,5973.0,0.0,0.0,9.0,27.0,0.0,6.0,18.0,8844.0,9.0,2871.0,5973.0,0.0,0.0,9.0,27.0,0.0,6.0,18.0,8844.0,915849.0,1905387.0,0.0,0.0,2871.0,8613.0,0.0,1914.0,5742.0,2821236.0,3964081.0,0.0,0.0,5973.0,17919.0,0.0,3982.0,11946.0,5869468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,6.0,18.0,8844.0,81.0,0.0,18.0,54.0,26532.0,0.0,0.0,0.0,0.0,4.0,12.0,5896.0,36.0,17688.0,8690704.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29,5.0,3.0,3.0,672.0,924.0,0.0,0.0,3.0,6.0,576.0,1.0,4.0,1596.0,25.0,15.0,15.0,3360.0,4620.0,0.0,0.0,15.0,30.0,2880.0,5.0,20.0,7980.0,9.0,9.0,2016.0,2772.0,0.0,0.0,9.0,18.0,1728.0,3.0,12.0,4788.0,9.0,2016.0,2772.0,0.0,0.0,9.0,18.0,1728.0,3.0,12.0,4788.0,451584.0,620928.0,0.0,0.0,2016.0,4032.0,387072.0,672.0,2688.0,1072512.0,853776.0,0.0,0.0,2772.0,5544.0,532224.0,924.0,3696.0,1474704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,1728.0,3.0,12.0,4788.0,36.0,3456.0,6.0,24.0,9576.0,331776.0,576.0,2304.0,919296.0,1.0,4.0,1596.0,16.0,6384.0,2547216.0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
